나이,이동인구(합),출발 시군구 코드,도착 시군구 코드
80,1689.09,오산시,영등포구
0,228.31,오산시,동작구
10,131.86,오산시,동작구
15,393.57,오산시,동작구
20,390.31,오산시,동작구
25,493.48,오산시,동작구
30,676.2,오산시,동작구
35,387.82,오산시,동작구
40,855.16,오산시,동작구
45,890.15,오산시,동작구
50,1036.0,오산시,동작구
55,1289.72,오산시,동작구
60,1123.6,오산시,동작구
65,885.42,오산시,동작구
70,565.72,오산시,동작구
75,874.05,오산시,동작구
80,684.38,오산시,동작구
0,511.81,오산시,관악구
10,194.67,오산시,관악구
15,443.31,오산시,관악구
20,634.78,오산시,관악구
25,1100.71,오산시,관악구
30,1016.82,오산시,관악구
35,1377.09,오산시,관악구
40,1427.18,오산시,관악구
45,1020.47,오산시,관악구
50,1543.43,오산시,관악구
55,1113.62,오산시,관악구
60,1137.78,오산시,관악구
65,1241.24,오산시,관악구
70,793.51,오산시,관악구
75,625.97,오산시,관악구
80,617.5699999999999,오산시,관악구
0,978.13,오산시,서초구
10,517.5,오산시,서초구
15,1317.9199999999998,오산시,서초구
20,1798.45,오산시,서초구
25,3439.25,오산시,서초구
30,4176.82,오산시,서초구
35,4371.72,오산시,서초구
40,3965.69,오산시,서초구
45,4286.51,오산시,서초구
50,4450.4,오산시,서초구
55,2990.95,오산시,서초구
60,3294.13,오산시,서초구
65,2456.83,오산시,서초구
70,1432.66,오산시,서초구
75,1341.63,오산시,서초구
80,1573.42,오산시,서초구
0,735.14,오산시,강남구
10,352.8,오산시,강남구
15,2088.74,오산시,강남구
20,3351.53,오산시,강남구
25,6668.42,오산시,강남구
30,6858.97,오산시,강남구
35,5703.78,오산시,강남구
40,6636.02,오산시,강남구
45,5448.34,오산시,강남구
50,5298.79,오산시,강남구
55,4187.32,오산시,강남구
60,3498.38,오산시,강남구
65,2856.69,오산시,강남구
70,1566.69,오산시,강남구
75,1399.05,오산시,강남구
80,1651.38,오산시,강남구
0,1438.51,오산시,송파구
10,605.72,오산시,송파구
15,802.4399999999999,오산시,송파구
20,812.82,오산시,송파구
25,1647.05,오산시,송파구
30,2250.14,오산시,송파구
35,2634.34,오산시,송파구
40,2958.72,오산시,송파구
45,2780.99,오산시,송파구
50,2694.87,오산시,송파구
55,2692.69,오산시,송파구
60,2773.94,오산시,송파구
65,1777.55,오산시,송파구
70,977.75,오산시,송파구
75,554.02,오산시,송파구
80,606.53,오산시,송파구
0,262.45,오산시,강동구
10,286.66,오산시,강동구
15,247.44,오산시,강동구
20,73.92,오산시,강동구
25,373.12,오산시,강동구
30,398.58,오산시,강동구
35,874.67,오산시,강동구
40,1154.81,오산시,강동구
45,1357.71,오산시,강동구
50,1649.92,오산시,강동구
55,1059.85,오산시,강동구
60,1167.21,오산시,강동구
65,987.75,오산시,강동구
70,670.35,오산시,강동구
75,533.38,오산시,강동구
80,392.17,오산시,강동구
0,2137.56,시흥시,종로구
10,749.21,시흥시,종로구
15,1365.71,시흥시,종로구
20,1811.89,시흥시,종로구
25,3587.75,시흥시,종로구
30,3935.93,시흥시,종로구
35,3843.59,시흥시,종로구
40,3917.39,시흥시,종로구
45,3212.94,시흥시,종로구
50,4135.89,시흥시,종로구
55,3608.72,시흥시,종로구
60,3572.2,시흥시,종로구
65,3571.77,시흥시,종로구
70,2110.86,시흥시,종로구
75,1432.99,시흥시,종로구
80,2645.21,시흥시,종로구
0,1551.67,시흥시,중구
10,430.81,시흥시,중구
15,1080.51,시흥시,중구
20,2671.11,시흥시,중구
25,5081.95,시흥시,중구
30,5712.83,시흥시,중구
35,6043.8,시흥시,중구
40,6162.42,시흥시,중구
45,4128.48,시흥시,중구
50,4655.96,시흥시,중구
55,3730.95,시흥시,중구
60,5107.78,시흥시,중구
65,3468.83,시흥시,중구
70,1956.51,시흥시,중구
75,1342.0,시흥시,중구
80,1892.59,시흥시,중구
0,1461.91,시흥시,용산구
10,435.6,시흥시,용산구
15,954.04,시흥시,용산구
20,1721.04,시흥시,용산구
25,3034.68,시흥시,용산구
30,3777.35,시흥시,용산구
35,4342.01,시흥시,용산구
40,4950.03,시흥시,용산구
45,2967.81,시흥시,용산구
50,3829.96,시흥시,용산구
55,3438.98,시흥시,용산구
60,3009.12,시흥시,용산구
65,2037.91,시흥시,용산구
70,1085.61,시흥시,용산구
75,740.1999999999999,시흥시,용산구
80,954.64,시흥시,용산구
0,348.11,시흥시,성동구
10,193.21,시흥시,성동구
15,821.0600000000001,시흥시,성동구
20,1312.46,시흥시,성동구
25,1776.25,시흥시,성동구
30,1847.18,시흥시,성동구
35,2069.23,시흥시,성동구
40,2928.23,시흥시,성동구
45,2060.21,시흥시,성동구
50,2105.33,시흥시,성동구
55,2033.52,시흥시,성동구
60,2127.86,시흥시,성동구
65,1484.81,시흥시,성동구
70,745.11,시흥시,성동구
75,394.0,시흥시,성동구
80,811.85,시흥시,성동구
0,848.13,시흥시,광진구
10,309.54,시흥시,광진구
15,895.05,시흥시,광진구
20,1329.17,시흥시,광진구
25,1557.83,시흥시,광진구
30,1790.1,시흥시,광진구
35,1460.53,시흥시,광진구
40,2465.06,시흥시,광진구
45,1658.4,시흥시,광진구
50,2393.66,시흥시,광진구
55,2073.32,시흥시,광진구
60,1841.68,시흥시,광진구
65,1426.64,시흥시,광진구
70,719.16,시흥시,광진구
75,745.53,시흥시,광진구
80,357.49,시흥시,광진구
0,272.54,시흥시,동대문구
10,87.56,시흥시,동대문구
15,693.0600000000001,시흥시,동대문구
20,998.54,시흥시,동대문구
25,811.93,시흥시,동대문구
30,1004.71,시흥시,동대문구
35,1448.32,시흥시,동대문구
40,2136.75,시흥시,동대문구
45,1802.99,시흥시,동대문구
50,1932.31,시흥시,동대문구
55,1705.43,시흥시,동대문구
60,2071.42,시흥시,동대문구
65,1503.32,시흥시,동대문구
70,1242.57,시흥시,동대문구
75,1080.75,시흥시,동대문구
80,965.85,시흥시,동대문구
0,724.5,시흥시,중랑구
10,138.21,시흥시,중랑구
15,280.31,시흥시,중랑구
20,179.89,시흥시,중랑구
25,367.72,시흥시,중랑구
30,761.04,시흥시,중랑구
35,651.56,시흥시,중랑구
40,1098.28,시흥시,중랑구
45,1197.45,시흥시,중랑구
50,1405.26,시흥시,중랑구
55,1183.16,시흥시,중랑구
60,1496.29,시흥시,중랑구
65,1223.7,시흥시,중랑구
70,642.29,시흥시,중랑구
75,537.76,시흥시,중랑구
80,560.87,시흥시,중랑구
0,527.76,시흥시,성북구
10,209.0,시흥시,성북구
15,969.73,시흥시,성북구
20,907.23,시흥시,성북구
25,821.01,시흥시,성북구
30,900.42,시흥시,성북구
35,1152.03,시흥시,성북구
40,1457.49,시흥시,성북구
45,1739.01,시흥시,성북구
50,2528.14,시흥시,성북구
55,2188.08,시흥시,성북구
60,1963.95,시흥시,성북구
65,1602.21,시흥시,성북구
70,972.52,시흥시,성북구
75,599.93,시흥시,성북구
80,1142.01,시흥시,성북구
0,309.32,시흥시,강북구
10,120.39,시흥시,강북구
15,334.73,시흥시,강북구
20,232.58,시흥시,강북구
25,364.63,시흥시,강북구
30,417.83,시흥시,강북구
35,718.26,시흥시,강북구
40,1015.19,시흥시,강북구
45,892.8,시흥시,강북구
50,1356.4,시흥시,강북구
55,1224.25,시흥시,강북구
60,1622.02,시흥시,강북구
65,1236.48,시흥시,강북구
70,634.95,시흥시,강북구
75,362.37,시흥시,강북구
80,781.51,시흥시,강북구
0,193.66000000000005,시흥시,도봉구
10,86.03,시흥시,도봉구
15,184.78,시흥시,도봉구
20,125.77,시흥시,도봉구
25,271.76,시흥시,도봉구
30,286.19,시흥시,도봉구
35,405.89,시흥시,도봉구
40,773.16,시흥시,도봉구
45,708.55,시흥시,도봉구
50,1091.37,시흥시,도봉구
55,1133.73,시흥시,도봉구
60,1144.29,시흥시,도봉구
65,1011.84,시흥시,도봉구
70,454.77,시흥시,도봉구
75,242.01,시흥시,도봉구
80,503.18,시흥시,도봉구
0,505.5,시흥시,노원구
10,146.86,시흥시,노원구
15,380.03,시흥시,노원구
20,408.29,시흥시,노원구
25,381.01,시흥시,노원구
30,502.48,시흥시,노원구
35,822.7,시흥시,노원구
40,1499.52,시흥시,노원구
45,1309.42,시흥시,노원구
50,1742.34,시흥시,노원구
55,1546.02,시흥시,노원구
60,2145.87,시흥시,노원구
65,1363.17,시흥시,노원구
70,972.85,시흥시,노원구
75,417.45,시흥시,노원구
80,521.3199999999999,시흥시,노원구
0,657.81,시흥시,은평구
10,369.55,시흥시,은평구
15,319.14,시흥시,은평구
20,406.08,시흥시,은평구
25,1047.13,시흥시,은평구
30,1565.39,시흥시,은평구
35,2021.85,시흥시,은평구
40,1732.0,시흥시,은평구
45,2024.11,시흥시,은평구
50,2523.41,시흥시,은평구
55,2514.61,시흥시,은평구
60,3209.89,시흥시,은평구
65,2046.95,시흥시,은평구
70,925.75,시흥시,은평구
75,619.64,시흥시,은평구
80,940.63,시흥시,은평구
0,1066.86,시흥시,서대문구
10,408.69,시흥시,서대문구
15,966.92,시흥시,서대문구
20,1589.07,시흥시,서대문구
25,2130.98,시흥시,서대문구
30,2307.9,시흥시,서대문구
35,2442.43,시흥시,서대문구
40,2692.51,시흥시,서대문구
45,2261.39,시흥시,서대문구
50,2942.96,시흥시,서대문구
55,2451.34,시흥시,서대문구
60,2884.42,시흥시,서대문구
65,1954.76,시흥시,서대문구
70,1260.14,시흥시,서대문구
75,617.26,시흥시,서대문구
80,637.81,시흥시,서대문구
0,1718.94,시흥시,마포구
10,870.65,시흥시,마포구
15,2739.77,시흥시,마포구
20,4386.6,시흥시,마포구
25,6221.25,시흥시,마포구
30,6442.7,시흥시,마포구
35,5282.9,시흥시,마포구
40,6194.47,시흥시,마포구
45,3684.83,시흥시,마포구
50,5312.35,시흥시,마포구
55,4390.45,시흥시,마포구
60,3862.4,시흥시,마포구
65,2539.56,시흥시,마포구
70,1736.11,시흥시,마포구
75,741.68,시흥시,마포구
80,976.07,시흥시,마포구
0,3063.81,시흥시,양천구
10,819.85,시흥시,양천구
15,1329.73,시흥시,양천구
20,1012.37,시흥시,양천구
25,2242.43,시흥시,양천구
30,3649.83,시흥시,양천구
35,5465.09,시흥시,양천구
40,7487.98,시흥시,양천구
45,7487.33,시흥시,양천구
50,9532.34,시흥시,양천구
55,9544.67,시흥시,양천구
60,9305.4,시흥시,양천구
65,7030.01,시흥시,양천구
70,4831.71,시흥시,양천구
75,2176.05,시흥시,양천구
80,1966.52,시흥시,양천구
0,4095.03,시흥시,강서구
10,930.97,시흥시,강서구
15,1622.85,시흥시,강서구
20,2354.0,시흥시,강서구
25,6524.38,시흥시,강서구
30,9150.61,시흥시,강서구
35,10681.83,시흥시,강서구
40,11435.53,시흥시,강서구
45,9812.4,시흥시,강서구
50,10416.84,시흥시,강서구
55,11108.46,시흥시,강서구
60,9921.55,시흥시,강서구
65,7552.62,시흥시,강서구
70,4001.16,시흥시,강서구
75,2372.16,시흥시,강서구
80,2505.43,시흥시,강서구
0,10779.27,시흥시,구로구
10,3095.52,시흥시,구로구
15,3696.85,시흥시,구로구
20,4678.67,시흥시,구로구
25,11705.72,시흥시,구로구
30,20808.66,시흥시,구로구
35,24962.04,시흥시,구로구
40,26659.8,시흥시,구로구
45,24080.57,시흥시,구로구
50,29513.8,시흥시,구로구
55,31950.61,시흥시,구로구
60,35190.82,시흥시,구로구
65,26491.82,시흥시,구로구
70,13788.65,시흥시,구로구
75,9601.72,시흥시,구로구
80,6588.09,시흥시,구로구
0,3673.45,시흥시,금천구
10,1684.76,시흥시,금천구
15,1427.09,시흥시,금천구
20,2478.02,시흥시,금천구
25,8178.78,시흥시,금천구
30,13956.09,시흥시,금천구
35,16413.99,시흥시,금천구
40,17928.18,시흥시,금천구
45,16154.31,시흥시,금천구
50,18702.4,시흥시,금천구
55,20632.19,시흥시,금천구
60,18655.54,시흥시,금천구
65,13425.24,시흥시,금천구
70,6508.66,시흥시,금천구
75,3645.36,시흥시,금천구
80,4770.81,시흥시,금천구
0,4034.51,시흥시,영등포구
10,1034.82,시흥시,영등포구
15,2218.78,시흥시,영등포구
20,4051.7,시흥시,영등포구
25,9930.55,시흥시,영등포구
30,14571.62,시흥시,영등포구
35,17219.68,시흥시,영등포구
40,16113.98,시흥시,영등포구
45,12678.66,시흥시,영등포구
50,14807.74,시흥시,영등포구
55,16167.22,시흥시,영등포구
60,16371.11,시흥시,영등포구
65,13706.81,시흥시,영등포구
70,6237.76,시흥시,영등포구
75,4749.15,시흥시,영등포구
80,4501.66,시흥시,영등포구
0,1884.37,시흥시,동작구
10,546.8,시흥시,동작구
15,1795.45,시흥시,동작구
20,2746.01,시흥시,동작구
25,4175.63,시흥시,동작구
30,4159.4,시흥시,동작구
35,4625.83,시흥시,동작구
40,6192.04,시흥시,동작구
45,5634.43,시흥시,동작구
50,6611.02,시흥시,동작구
55,6510.25,시흥시,동작구
60,6946.47,시흥시,동작구
65,5461.03,시흥시,동작구
70,3277.03,시흥시,동작구
75,2413.68,시흥시,동작구
80,3402.73,시흥시,동작구
0,2435.52,시흥시,관악구
10,1001.13,시흥시,관악구
15,2234.84,시흥시,관악구
20,3360.11,시흥시,관악구
25,11442.79,시흥시,관악구
30,12948.48,시흥시,관악구
35,11837.25,시흥시,관악구
40,13553.67,시흥시,관악구
45,9811.67,시흥시,관악구
50,13274.31,시흥시,관악구
55,12987.24,시흥시,관악구
60,12041.73,시흥시,관악구
65,9140.41,시흥시,관악구
70,5197.09,시흥시,관악구
75,3256.32,시흥시,관악구
80,4205.72,시흥시,관악구
0,2447.23,시흥시,서초구
10,1069.42,시흥시,서초구
15,2932.61,시흥시,서초구
20,4211.97,시흥시,서초구
25,9080.27,시흥시,서초구
30,11019.92,시흥시,서초구
35,12348.72,시흥시,서초구
40,13414.61,시흥시,서초구
45,9264.47,시흥시,서초구
50,9988.09,시흥시,서초구
55,9255.85,시흥시,서초구
60,9013.61,시흥시,서초구
65,6542.9800000000005,시흥시,서초구
70,4329.94,시흥시,서초구
75,2673.9,시흥시,서초구
80,2430.2,시흥시,서초구
0,2001.91,시흥시,강남구
10,1120.93,시흥시,강남구
15,3172.65,시흥시,강남구
